employee_id_1,employee_id_2,compatibility_score,collaboration_count,last_collaboration_date
E00238,E00347,7.6,1,2024-11-20
E00325,E00347,7.5,1,2024-11-20
E00366,E00378,7.5,1,2024-11-20
E00022,E00127,7.8,1,2025-05-28
E00022,E00323,6.7,1,2025-05-28
E00022,E00342,7.0,1,2025-05-28
E00022,E00920,7.5,1,2025-05-28
E00029,E00699,6.4,1,2025-05-28
E00038,E00066,7.6,1,2025-05-28
E00038,E00287,7.4,1,2025-05-28
E00066,E00342,6.1,1,2025-05-28
E00066,E00363,6.0,1,2025-05-28
E00066,E00699,6.6,1,2025-05-28
E00066,E00792,7.2,1,2025-05-28
E00127,E00323,7.8,1,2025-05-28
E00127,E00782,6.6,1,2025-05-28
E00233,E00287,6.8,1,2025-05-28
E00233,E00792,6.6,1,2025-05-28
E00287,E00363,6.7,1,2025-05-28
E00323,E00727,6.0,1,2025-05-28
E00323,E00792,6.8,1,2025-05-28
E00333,E00727,6.5,1,2025-05-28
E00342,E00727,5.5,1,2025-05-28
E00342,E00782,5.6,1,2025-05-28
E00363,E00782,5.5,1,2025-05-28
E00363,E00920,6.9,1,2025-05-28
E00628,E00813,7.1,1,2025-05-28
E00696,E00727,5.5,1,2025-05-28
E00782,E00792,6.4,1,2025-05-28
E00005,E00141,8.0,1,2025-09-18
E00005,E00345,8.0,1,2025-09-18
E00137,E00388,6.8,1,2025-09-18
E00137,E00440,7.4,1,2025-09-18
E00141,E00307,6.1,1,2025-09-18
E00231,E00308,7.9,1,2025-09-18
E00231,E00388,7.7,1,2025-09-18
E00345,E00398,5.6,1,2025-09-18
E00345,E00519,6.4,1,2025-09-18
E00388,E00519,7.5,1,2025-09-18
E00038,E00363,7.1,1,2026-01-10
E00038,E00390,6.7,1,2026-01-10
E00050,E00146,6.1,1,2026-01-10
E00099,E00307,5.6,1,2026-01-10
E00118,E00307,5.8,1,2026-01-10
E00128,E00378,6.2,1,2026-01-10
E00128,E00389,6.3,1,2026-01-10
E00146,E00261,7.5,1,2026-01-10
E00164,E00368,7.7,1,2026-01-10
E00184,E00216,8.0,1,2026-01-10
E00216,E00246,7.6,1,2026-01-10
E00216,E00261,8.0,2,2026-01-10
E00246,E00261,8.1,1,2026-01-10
E00246,E00378,5.6,1,2026-01-10
E00258,E00264,5.8,1,2026-01-10
E00258,E00293,5.6,1,2026-01-10
E00261,E00264,7.4,1,2026-01-10
E00261,E00363,8.6,1,2026-01-10
E00363,E00368,7.4,1,2026-01-10
E00002,E00408,5.6,1,2025-10-28
E00027,E00063,6.5,1,2025-10-28
E00061,E00345,6.2,1,2025-10-28
E00061,E00399,6.6,1,2025-10-28
E00065,E00233,7.0,1,2025-10-28
E00201,E00233,6.7,1,2025-10-28
E00201,E00345,7.0,1,2025-10-28
E00282,E00400,5.9,1,2025-10-28
E00400,E00408,5.8,1,2025-10-28
E00046,E00488,8.0,1,2024-08-09
E00046,E00507,6.9,1,2024-08-09
E00126,E00366,7.9,1,2024-08-09
E00126,E00380,6.4,1,2024-08-09
E00126,E00465,7.2,1,2024-08-09
E00128,E00263,6.0,1,2024-08-09
E00128,E00488,7.1,1,2024-08-09
E00237,E00246,7.7,2,2025-02-15
E00237,E00507,5.5,1,2024-08-09
E00263,E00447,6.6,1,2024-08-09
E00365,E00368,7.5,2,2026-04-06
E00366,E00474,7.9,1,2024-08-09
E00366,E00488,8.3,1,2024-08-09
E00465,E00479,7.4,1,2024-08-09
E00047,E00112,8.0,1,2025-06-15
E00047,E00141,7.7,1,2025-06-15
E00047,E00219,8.0,1,2025-06-15
E00047,E00330,8.7,1,2025-06-15
E00112,E00322,7.0,1,2025-06-15
E00076,E00145,9.8,1,2026-03-11
E00076,E00198,8.3,1,2026-03-11
E00122,E00214,6.7,2,2026-03-11
E00122,E00284,6.3,1,2026-03-11
E00146,E00214,7.7,1,2026-03-11
E00198,E00207,7.0,1,2026-03-11
E00214,E00284,8.4,1,2026-03-11
E00221,E00284,7.1,1,2026-03-11
E00282,E00284,6.3,1,2026-03-11
E00081,E00205,7.4,1,2024-04-30
E00081,E00273,7.4,1,2024-04-30
E00098,E00273,6.6,1,2024-04-30
E00142,E00279,6.9,1,2024-04-30
E00146,E00215,6.0,1,2024-04-30
E00279,E00286,6.9,1,2024-04-30
E00013,E00126,6.2,1,2025-01-01
E00013,E00366,5.5,1,2025-01-01
E00072,E00210,7.3,1,2025-01-01
E00100,E00126,6.6,1,2025-01-01
E00100,E00331,7.8,1,2025-01-01
E00135,E00200,6.5,1,2025-01-01
E00135,E00323,6.7,1,2025-01-01
E00135,E00381,6.3,1,2025-01-01
E00177,E00196,5.5,1,2025-01-01
E00196,E00366,6.3,1,2025-01-01
E00244,E00301,5.5,1,2025-01-01
E00323,E00381,7.6,1,2025-01-01
E00009,E00328,6.5,1,2026-03-30
E00016,E00236,8.3,1,2026-03-30
E00023,E00237,6.9,1,2026-03-30
E00023,E00389,8.1,1,2026-03-30
E00136,E00236,6.5,1,2026-03-30
E00136,E00237,6.5,1,2026-03-30
E00136,E00259,5.5,1,2026-03-30
E00136,E00324,6.6,1,2026-03-30
E00136,E00339,5.8,1,2026-03-30
E00168,E00324,7.0,1,2026-03-30
E00236,E00237,7.0,1,2026-03-30
E00259,E00324,6.9,1,2026-03-30
E00009,E00075,6.3,1,2024-10-21
E00009,E00091,6.3,2,2026-02-26
E00009,E00153,6.2,1,2024-10-21
E00075,E00091,7.8,1,2024-10-21
E00081,E00176,6.0,1,2024-10-21
E00081,E00195,6.5,1,2024-10-21
E00091,E00176,7.2,1,2024-10-21
E00091,E00323,6.5,1,2024-10-21
E00153,E00155,8.4,1,2024-10-21
E00153,E00339,7.0,1,2024-10-21
E00175,E00323,6.0,1,2024-10-21
E00176,E00339,6.3,1,2024-10-21
E00011,E00203,6.5,1,2026-04-01
E00011,E00540,5.9,1,2026-04-01
E00014,E00116,6.3,1,2026-04-01
E00014,E00330,5.5,1,2026-04-01
E00014,E00540,5.5,1,2026-04-01
E00116,E00540,6.2,1,2026-04-01
E00203,E00332,5.5,1,2026-04-01
E00256,E00330,7.2,1,2026-04-01
E00280,E00332,5.5,1,2026-04-01
E00280,E00467,6.7,1,2026-04-01
E00324,E00416,7.3,1,2026-04-01
E00330,E00392,5.6,1,2026-04-01
E00330,E00467,6.3,2,2026-04-01
E00122,E00215,8.2,1,2026-04-10
E00122,E00397,8.1,1,2026-04-10
E00122,E00403,6.3,1,2026-04-10
E00143,E00403,5.8,1,2026-04-10
E00156,E00190,5.9,1,2026-04-10
E00156,E00294,5.9,1,2026-04-10
E00156,E00378,5.8,1,2026-04-10
E00190,E00287,6.6,2,2026-04-10
E00236,E00287,7.2,1,2026-04-10
E00236,E00397,8.7,1,2026-04-10
E00294,E00319,6.3,1,2026-04-10
E00319,E00403,6.5,1,2026-04-10
E00042,E00244,7.4,1,2026-03-16
E00042,E00323,7.6,1,2026-03-16
E00124,E00217,7.2,1,2026-03-16
E00129,E00238,8.0,1,2026-03-16
E00129,E00342,8.3,1,2026-03-16
E00134,E00280,6.7,1,2026-03-16
E00201,E00223,6.6,1,2026-03-16
E00201,E00342,7.1,1,2026-03-16
E00217,E00251,7.5,1,2026-03-16
E00238,E00280,5.8,1,2026-03-16
E00244,E00251,6.4,1,2026-03-16
E00244,E00286,5.5,1,2026-03-16
E00280,E00286,5.5,1,2026-03-16
E00009,E00045,6.4,1,2026-04-07
E00009,E00359,7.4,1,2026-04-07
E00028,E00159,6.5,1,2026-04-07
E00028,E00214,7.6,1,2026-04-07
E00028,E00304,7.4,1,2026-04-07
E00028,E00359,6.9,1,2026-04-07
E00045,E00214,6.9,1,2026-04-07
E00045,E00264,6.0,1,2026-04-07
E00045,E00407,7.1,1,2026-04-07
E00112,E00181,6.1,1,2026-04-07
E00241,E00407,6.7,1,2026-04-07
E00304,E00359,6.7,1,2026-04-07
E00005,E00188,6.0,1,2026-04-23
E00005,E00261,5.7,1,2026-04-23
E00033,E00223,6.4,1,2026-04-23
E00033,E00250,6.5,1,2026-04-23
E00033,E00287,7.8,1,2026-04-23
E00049,E00223,6.3,1,2026-04-23
E00087,E00309,6.9,1,2026-04-23
E00087,E00319,5.7,1,2026-04-23
E00127,E00157,6.3,1,2026-04-23
E00127,E00287,6.7,1,2026-04-23
E00137,E00287,7.5,1,2026-04-23
E00137,E00307,8.2,1,2026-04-23
E00152,E00307,7.1,3,2026-04-23
E00163,E00287,6.0,1,2026-04-23
E00250,E00307,6.3,1,2026-04-23
E00261,E00287,6.2,1,2026-04-23
E00261,E00321,6.7,1,2026-04-23
E00287,E00309,7.7,1,2026-04-23
E00021,E00047,6.8,2,2026-04-23
E00124,E00182,7.4,1,2025-12-26
E00046,E00162,6.6,1,2023-12-01
E00046,E00267,7.8,1,2023-12-01
E00046,E00412,7.5,1,2023-12-01
E00071,E00224,6.6,1,2023-12-01
E00071,E00282,7.5,1,2023-12-01
E00130,E00267,7.6,2,2024-07-03
E00130,E00412,7.6,1,2023-12-01
E00142,E00146,5.5,1,2023-12-01
E00142,E00380,7.6,1,2023-12-01
E00159,E00366,7.6,1,2023-12-01
E00162,E00394,5.5,1,2023-12-01
E00197,E00224,7.6,1,2023-12-01
E00197,E00307,7.5,2,2025-08-04
E00224,E00307,8.7,1,2023-12-01
E00267,E00282,8.1,1,2023-12-01
E00366,E00394,7.9,1,2023-12-01
E00380,E00433,7.0,1,2023-12-01
E00008,E00289,6.3,1,2024-11-18
E00008,E00324,7.5,1,2024-11-18
E00008,E00337,6.6,1,2024-11-18
E00109,E00349,9.3,1,2024-11-18
E00128,E00167,5.6,1,2024-11-18
E00128,E00324,5.8,1,2024-11-18
E00128,E00342,7.2,1,2024-11-18
E00152,E00324,6.4,1,2024-11-18
E00342,E00349,9.4,1,2024-11-18
E00037,E00089,7.1,1,2023-09-21
E00037,E00452,8.8,1,2023-09-21
E00089,E00239,7.0,1,2023-09-21
E00110,E00476,5.7,1,2023-09-21
E00122,E00476,6.0,1,2023-09-21
E00122,E00490,6.8,1,2023-09-21
E00129,E00347,6.3,1,2023-09-21
E00347,E00466,6.4,1,2023-09-21
E00420,E00486,7.0,1,2023-09-21
E00480,E00490,7.0,1,2023-09-21
E00040,E00414,6.4,1,2025-09-14
E00040,E00751,6.7,1,2025-09-14
E00040,E00786,6.0,1,2025-09-14
E00143,E00712,5.9,1,2025-09-14
E00192,E00565,7.5,1,2025-09-14
E00192,E00622,7.1,1,2025-09-14
E00264,E00321,7.2,1,2025-09-14
E00264,E00368,7.5,1,2025-09-14
E00321,E00751,6.4,1,2025-09-14
E00368,E00622,7.4,1,2025-09-14
E00488,E00751,5.5,1,2025-09-14
E00565,E00712,7.0,1,2025-09-14
E00567,E00712,6.1,1,2025-09-14
E00622,E00713,6.6,1,2025-09-14
E00010,E00135,6.7,1,2025-12-03
E00010,E00174,6.5,1,2025-12-03
E00010,E00304,6.3,1,2025-12-03
E00042,E00174,5.5,1,2025-12-03
E00042,E00219,6.6,1,2025-12-03
E00042,E00305,7.1,1,2025-12-03
E00069,E00135,6.6,1,2025-12-03
E00069,E00174,6.5,1,2025-12-03
E00083,E00304,5.5,1,2025-12-03
E00130,E00219,7.0,1,2025-12-03
E00130,E00274,7.6,1,2025-12-03
E00152,E00160,6.8,1,2025-12-03
E00160,E00174,5.5,1,2025-12-03
E00160,E00219,6.6,1,2025-12-03
E00174,E00304,6.2,1,2025-12-03
E00304,E00307,5.9,1,2025-12-03
E00014,E00105,6.4,1,2025-07-25
E00230,E00272,7.2,1,2025-07-25
E00016,E00182,6.2,1,2026-02-26
E00100,E00182,7.0,1,2026-02-26
E00136,E00246,7.8,1,2026-02-26
E00136,E00258,6.9,1,2026-02-26
E00145,E00293,7.4,1,2026-02-26
E00176,E00325,6.0,1,2026-02-26
E00182,E00292,7.0,1,2026-02-26
E00182,E00324,6.7,1,2026-02-26
E00246,E00292,7.3,1,2026-02-26
E00249,E00293,7.6,1,2026-02-26
E00249,E00324,8.3,1,2026-02-26
E00293,E00325,6.8,1,2026-02-26
E00159,E00267,5.7,1,2024-01-16
E00159,E00401,7.9,1,2024-01-16
E00159,E00477,7.2,1,2024-01-16
E00216,E00258,7.2,1,2024-01-16
E00267,E00401,7.3,1,2024-01-16
E00347,E00402,7.6,1,2024-01-16
E00381,E00402,7.2,1,2024-01-16
E00401,E00453,8.1,1,2024-01-16
E00021,E00177,6.3,1,2024-06-20
E00039,E00046,8.1,1,2024-06-20
E00039,E00325,7.7,1,2024-06-20
E00046,E00198,7.3,1,2024-06-20
E00046,E00201,7.4,1,2024-06-20
E00071,E00260,6.9,1,2024-06-20
E00177,E00260,6.7,1,2024-06-20
E00181,E00366,6.6,1,2024-06-20
E00198,E00313,5.5,1,2024-06-20
E00165,E00273,6.5,1,2026-02-20
E00204,E00330,6.0,1,2026-02-20
E00204,E00370,6.5,1,2026-02-20
E00265,E00266,6.8,1,2026-02-20
E00265,E00370,7.3,1,2026-02-20
E00266,E00361,6.8,1,2026-02-20
E00273,E00274,6.3,1,2026-02-20
E00274,E00370,7.5,1,2026-02-20
E00274,E00382,6.9,1,2026-02-20
E00330,E00361,5.7,1,2026-02-20
E00330,E00370,6.4,1,2026-02-20
E00012,E00054,6.1,1,2024-11-05
E00012,E00156,6.3,1,2024-11-05
E00018,E00032,6.7,1,2024-11-05
E00018,E00037,5.8,1,2024-11-05
E00018,E00274,6.9,1,2024-11-05
E00032,E00148,6.0,1,2024-11-05
E00037,E00054,5.8,1,2024-11-05
E00037,E00236,6.3,1,2024-11-05
E00037,E00238,5.5,1,2024-11-05
E00042,E00051,6.7,1,2024-11-05
E00042,E00236,6.7,2,2024-11-05
E00051,E00238,6.9,1,2024-11-05
E00054,E00266,6.5,1,2024-11-05
E00080,E00274,7.1,1,2024-11-05
E00139,E00238,6.2,1,2024-11-05
E00185,E00266,8.0,1,2024-11-05
E00236,E00274,6.2,1,2024-11-05
E00020,E00092,5.9,1,2025-05-28
E00027,E00372,6.2,1,2025-05-28
E00092,E00211,6.3,1,2025-05-28
E00092,E00227,6.4,1,2025-05-28
E00173,E00215,6.8,1,2025-05-28
E00215,E00233,6.1,1,2025-05-28
E00215,E00250,6.7,1,2025-05-28
E00215,E00360,6.5,1,2025-05-28
E00227,E00372,6.7,1,2025-05-28
E00008,E00302,6.9,1,2024-01-07
E00031,E00072,6.6,1,2024-01-07
E00031,E00429,6.2,1,2024-01-07
E00072,E00179,6.1,1,2024-01-07
E00072,E00250,7.5,1,2024-01-07
E00072,E00302,7.6,1,2024-01-07
E00077,E00404,6.4,1,2024-01-07
E00179,E00237,5.9,1,2024-01-07
E00233,E00302,8.1,1,2024-01-07
E00250,E00285,6.6,1,2024-01-07
E00250,E00394,8.7,1,2024-01-07
E00285,E00404,6.1,1,2024-01-07
E00034,E00184,6.0,1,2025-12-31
E00052,E00054,6.5,1,2025-12-31
E00058,E00098,6.6,1,2025-12-31
E00078,E00137,8.7,1,2025-12-31
E00092,E00165,5.5,1,2025-12-31
E00103,E00149,8.1,1,2025-12-31
E00114,E00149,7.4,1,2025-12-31
E00114,E00165,5.6,1,2025-12-31
E00124,E00165,7.4,1,2025-12-31
E00124,E00207,7.6,1,2025-12-31
E00149,E00207,6.9,1,2025-12-31
E00165,E00184,6.0,1,2025-12-31
E00169,E00197,7.9,1,2025-12-31
E00197,E00274,6.8,1,2025-12-31
E00018,E00385,6.2,1,2024-04-13
E00018,E00520,6.8,1,2024-04-13
E00106,E00246,6.8,1,2024-04-13
E00106,E00281,6.5,1,2024-04-13
E00106,E00546,8.2,1,2024-04-13
E00221,E00520,6.6,1,2024-04-13
E00245,E00520,7.4,1,2024-04-13
E00246,E00316,7.1,1,2024-04-13
E00246,E00385,6.7,1,2024-04-13
E00250,E00546,7.3,1,2024-04-13
E00261,E00316,6.1,1,2024-04-13
E00261,E00520,5.8,1,2024-04-13
E00281,E00503,6.0,1,2024-04-13
E00499,E00518,6.4,1,2024-04-13
E00021,E00048,7.2,2,2024-07-23
E00021,E00619,6.5,1,2024-07-23
E00048,E00384,6.6,1,2024-07-23
E00048,E00619,7.7,1,2024-07-23
E00072,E00460,8.4,1,2024-07-23
E00072,E00492,7.4,1,2024-07-23
E00120,E00232,5.5,1,2024-07-23
E00120,E00384,6.2,1,2024-07-23
E00210,E00384,6.6,1,2024-07-23
E00232,E00492,5.7,1,2024-07-23
E00331,E00492,7.3,1,2024-07-23
E00384,E00408,7.9,1,2024-07-23
E00460,E00680,8.8,1,2024-07-23
E00480,E00680,6.3,1,2024-07-23
E00492,E00650,6.4,1,2024-07-23
E00080,E00182,6.7,1,2024-07-30
E00080,E00183,5.8,1,2024-07-30
E00103,E00146,6.8,1,2024-07-30
E00114,E00329,6.1,1,2024-07-30
E00129,E00146,6.1,1,2024-07-30
E00183,E00282,5.9,1,2024-07-30
E00197,E00200,6.0,1,2024-07-30
E00200,E00366,5.5,1,2024-07-30
E00225,E00338,6.4,1,2024-07-30
E00329,E00366,6.1,1,2024-07-30
E00366,E00368,6.2,1,2024-07-30
E00026,E00041,5.9,1,2026-02-18
E00041,E00188,5.8,1,2026-02-18
E00041,E00402,7.3,1,2026-02-18
E00041,E00420,6.9,1,2026-02-18
E00112,E00339,7.7,1,2026-02-18
E00119,E00188,7.2,1,2026-02-18
E00155,E00290,6.4,1,2026-02-18
E00188,E00402,7.6,1,2026-02-18
E00270,E00454,6.6,1,2026-02-18
E00290,E00420,5.8,1,2026-02-18
E00381,E00472,6.3,1,2026-02-18
E00031,E00042,6.7,2,2025-09-01
E00031,E00187,6.6,1,2025-09-01
E00042,E00214,7.2,3,2025-09-01
E00042,E00316,7.9,1,2025-09-01
E00072,E00286,7.9,2,2026-03-05
E00089,E00286,7.5,1,2025-09-01
E00124,E00255,7.2,1,2025-09-01
E00129,E00221,6.2,1,2025-09-01
E00129,E00305,6.6,1,2025-09-01
E00155,E00214,6.8,1,2025-09-01
E00155,E00305,6.8,1,2025-09-01
E00166,E00214,7.8,1,2025-09-01
E00217,E00286,7.2,1,2025-09-01
E00217,E00303,7.1,1,2025-09-01
E00221,E00281,7.7,1,2025-09-01
E00221,E00305,8.3,1,2025-09-01
E00281,E00316,7.7,1,2025-09-01
E00024,E00038,6.8,1,2026-01-25
E00024,E00221,7.9,1,2026-01-25
E00024,E00402,7.9,1,2026-01-25
E00029,E00221,7.8,1,2026-01-25
E00029,E00264,7.0,2,2026-03-28
E00221,E00333,7.8,1,2026-01-25
E00264,E00280,6.1,1,2026-01-25
E00264,E00333,6.5,1,2026-01-25
E00264,E00402,7.0,1,2026-01-25
E00307,E00312,6.0,1,2026-01-25
E00047,E00253,5.5,1,2026-02-28
E00076,E00320,6.3,1,2026-02-28
E00216,E00316,7.5,1,2026-02-28
E00229,E00237,5.8,1,2026-02-28
E00003,E00019,6.7,1,2025-06-16
E00003,E00150,6.2,1,2025-06-16
E00003,E00192,5.9,1,2025-06-16
E00108,E00177,8.1,1,2025-06-16
E00131,E00293,6.8,1,2025-06-16
E00150,E00199,7.7,1,2025-06-16
E00150,E00293,8.7,1,2025-06-16
E00152,E00333,5.8,1,2025-06-16
E00192,E00226,5.9,1,2025-06-16
E00192,E00342,5.7,1,2025-06-16
E00199,E00255,6.7,1,2025-06-16
E00255,E00293,7.7,1,2025-06-16
E00255,E00333,6.0,1,2025-06-16
E00256,E00291,8.5,1,2025-06-16
E00291,E00343,8.0,1,2025-06-16
E00333,E00343,7.0,1,2025-06-16
E00057,E00344,7.2,1,2026-03-25
E00057,E00355,7.7,1,2026-03-25
E00214,E00279,6.4,1,2026-03-25
E00221,E00366,5.8,1,2026-03-25
E00221,E00431,7.5,1,2026-03-25
E00279,E00366,6.9,1,2026-03-25
E00306,E00312,7.3,1,2026-03-25
E00306,E00355,7.1,1,2026-03-25
E00006,E00115,7.6,1,2024-08-19
E00006,E00134,6.6,1,2024-08-19
E00006,E00245,7.0,1,2024-08-19
E00006,E00453,7.0,1,2024-08-19
E00054,E00105,5.6,2,2024-08-19
E00054,E00245,6.5,1,2024-08-19
E00054,E00412,7.1,1,2024-08-19
E00070,E00187,7.2,1,2024-08-19
E00105,E00242,6.1,1,2024-08-19
E00134,E00155,7.0,1,2024-08-19
E00155,E00242,6.9,1,2024-08-19
E00155,E00364,6.7,1,2024-08-19
E00155,E00466,6.6,1,2024-08-19
E00155,E00520,7.9,1,2024-08-19
E00187,E00245,8.1,1,2024-08-19
E00242,E00364,6.5,1,2024-08-19
E00242,E00466,5.8,1,2024-08-19
E00245,E00453,6.3,1,2024-08-19
E00291,E00516,7.7,1,2024-08-19
E00453,E00591,6.0,1,2024-08-19
E00466,E00591,6.0,1,2024-08-19
E00008,E00329,5.7,1,2025-05-27
E00020,E00142,8.6,1,2025-05-27
E00089,E00127,5.5,1,2025-05-27
E00089,E00329,6.5,1,2025-05-27
E00089,E00420,6.7,1,2025-05-27
E00089,E00434,5.5,1,2025-05-27
E00142,E00409,6.9,1,2025-05-27
E00142,E00420,7.9,1,2025-05-27
E00142,E00428,8.4,1,2025-05-27
E00280,E00371,6.5,1,2025-05-27
E00292,E00329,6.0,1,2025-05-27
E00292,E00487,7.1,1,2025-05-27
E00329,E00409,6.5,1,2025-05-27
E00409,E00428,7.0,1,2025-05-27
E00001,E00314,6.3,1,2024-12-20
E00011,E00061,6.1,1,2024-12-20
E00061,E00152,6.4,1,2024-12-20
E00083,E00261,6.8,1,2024-12-20
E00116,E00234,7.8,1,2024-12-20
E00122,E00152,8.5,1,2024-12-20
E00138,E00234,6.0,1,2024-12-20
E00188,E00307,6.4,1,2024-12-20
E00314,E00321,6.0,1,2024-12-20
E00051,E00347,6.6,1,2026-03-30
E00173,E00941,5.7,1,2026-03-30
E00200,E00452,7.1,1,2026-03-30
E00200,E00997,6.6,1,2026-03-30
E00083,E00197,6.8,1,2025-05-02
E00170,E00247,6.8,1,2025-05-02
E00170,E00268,6.6,1,2025-05-02
E00013,E00042,5.5,1,2025-05-19
E00013,E00242,6.9,1,2025-05-19
E00015,E00106,6.9,2,2025-11-20
E00015,E00182,8.2,1,2025-05-19
E00015,E00198,7.4,1,2025-05-19
E00042,E00101,6.4,1,2025-05-19
E00048,E00294,7.6,2,2025-12-21
E00058,E00070,7.1,1,2025-05-19
E00070,E00309,6.8,1,2025-05-19
E00106,E00198,6.0,1,2025-05-19
E00182,E00216,8.1,1,2025-05-19
E00196,E00216,6.5,1,2025-05-19
E00196,E00294,6.1,1,2025-05-19
E00196,E00309,5.5,1,2025-05-19
E00216,E00260,7.0,1,2025-05-19
E00260,E00347,6.8,1,2025-05-19
E00027,E00121,6.6,1,2023-08-13
E00027,E00274,7.0,1,2023-08-13
E00027,E00419,7.0,1,2023-08-13
E00042,E00194,8.2,1,2023-08-13
E00072,E00074,6.1,1,2023-08-13
E00072,E00232,6.7,1,2023-08-13
E00074,E00130,6.8,1,2023-08-13
E00074,E00399,6.9,1,2023-08-13
E00098,E00379,7.2,1,2023-08-13
E00121,E00247,6.2,1,2023-08-13
E00194,E00225,7.8,1,2023-08-13
E00225,E00379,6.9,1,2023-08-13
E00232,E00274,7.0,1,2023-08-13
E00232,E00366,7.4,1,2023-08-13
E00274,E00399,7.8,1,2023-08-13
E00366,E00419,7.7,1,2023-08-13
E00011,E00394,6.1,1,2026-03-14
E00067,E00391,6.7,1,2026-03-14
E00067,E00454,6.9,1,2026-03-14
E00075,E00198,7.7,1,2026-03-14
E00075,E00236,7.2,1,2026-03-14
E00075,E00356,6.8,1,2026-03-14
E00075,E00394,6.3,1,2026-03-14
E00080,E00394,5.5,1,2026-03-14
E00110,E00251,6.8,1,2026-03-14
E00110,E00394,7.1,1,2026-03-14
E00185,E00275,7.1,1,2026-03-14
E00198,E00454,6.6,1,2026-03-14
E00223,E00270,6.2,1,2026-03-14
E00251,E00391,6.1,1,2026-03-14
E00275,E00342,5.7,1,2026-03-14
E00275,E00356,6.5,1,2026-03-14
E00028,E00189,7.3,1,2025-05-09
E00159,E00286,7.7,1,2025-05-09
E00159,E00363,6.7,1,2025-05-09
E00159,E00399,6.0,1,2025-05-09
E00189,E00363,5.7,1,2025-05-09
E00189,E00399,5.6,1,2025-05-09
E00213,E00323,5.8,1,2025-05-09
E00255,E00286,6.5,1,2025-05-09
E00255,E00323,6.2,1,2025-05-09
E00281,E00286,7.6,1,2025-05-09
E00285,E00286,6.3,1,2025-05-09
E00285,E00323,5.5,1,2025-05-09
E00285,E00397,5.5,1,2025-05-09
E00142,E01043,5.5,1,2024-07-25
E00142,E01250,5.9,1,2024-07-25
E00162,E00916,7.5,1,2024-07-25
E00331,E01043,6.3,1,2024-07-25
E00891,E01043,6.2,1,2024-07-25
E00891,E01216,5.5,1,2024-07-25
E00891,E01250,5.5,1,2024-07-25
E01006,E01043,6.1,1,2024-07-25
E01043,E01081,7.5,1,2024-07-25
E01082,E01094,6.1,1,2024-07-25
E00029,E00391,6.4,1,2025-03-30
E00080,E00300,6.3,1,2025-03-30
E00080,E00383,8.2,1,2025-03-30
E00264,E00391,6.1,1,2025-03-30
E00324,E00383,7.7,1,2025-03-30
E00075,E00287,6.3,1,2025-06-03
E00075,E00371,7.4,1,2025-06-03
E00196,E00219,8.7,1,2025-06-03
E00265,E00307,6.0,1,2025-06-03
E00324,E00371,6.8,1,2025-06-03
E00325,E00371,7.2,1,2025-06-03
E00007,E00201,6.7,1,2024-04-23
E00018,E00140,7.4,1,2024-04-23
E00018,E00198,7.6,1,2024-04-23
E00019,E00025,5.6,1,2024-04-23
E00019,E00157,5.5,1,2024-04-23
E00019,E00198,6.3,2,2024-12-14
E00025,E00149,8.1,1,2024-04-23
E00025,E00265,7.6,1,2024-04-23
E00056,E00081,5.8,1,2024-04-23
E00056,E00265,6.9,1,2024-04-23
E00095,E00201,7.0,1,2024-04-23
E00116,E00157,6.8,1,2024-04-23
E00116,E00343,6.5,1,2024-04-23
E00140,E00149,6.4,1,2024-04-23
E00186,E00321,6.9,1,2024-04-23
E00201,E00265,7.3,1,2024-04-23
E00265,E00321,7.1,1,2024-04-23
E00057,E00241,7.6,1,2023-09-06
E00078,E00124,6.7,1,2023-09-06
E00150,E00241,6.2,1,2023-09-06
E00152,E00197,6.6,1,2023-09-06
E00218,E00241,6.2,1,2023-09-06
E00003,E00086,7.8,1,2025-11-27
E00003,E00203,8.0,1,2025-11-27
E00007,E00060,6.6,1,2025-11-27
E00007,E00265,8.0,1,2025-11-27
E00007,E00428,6.7,1,2025-11-27
E00086,E00266,7.2,1,2025-11-27
E00086,E00332,6.3,1,2025-11-27
E00142,E00193,6.6,1,2025-11-27
E00142,E00332,7.4,1,2025-11-27
E00142,E00360,6.7,1,2025-11-27
E00193,E00332,6.3,1,2025-11-27
E00273,E00397,6.9,1,2025-11-27
E00397,E00428,6.9,1,2025-11-27
E00009,E00364,5.8,1,2026-03-27
E00130,E00255,6.2,1,2026-03-27
E00175,E00364,6.0,1,2026-03-27
E00264,E00364,5.5,1,2026-03-27
E00302,E00364,6.5,1,2026-03-27
E00302,E00379,8.0,1,2026-03-27
E00045,E00049,7.1,1,2025-04-05
E00045,E00070,6.9,1,2025-04-05
E00045,E00194,7.6,2,2025-04-05
E00045,E00358,7.2,1,2025-04-05
E00049,E00092,6.5,1,2025-04-05
E00049,E00194,7.9,1,2025-04-05
E00194,E00220,7.2,1,2025-04-05
E00006,E00113,7.1,1,2025-01-15
E00006,E00247,7.2,1,2025-01-15
E00006,E00284,6.7,1,2025-01-15
E00012,E00283,5.8,1,2025-01-15
E00029,E00283,6.8,1,2025-01-15
E00029,E00311,7.0,1,2025-01-15
E00113,E00266,7.2,1,2025-01-15
E00113,E00279,7.3,1,2025-01-15
E00113,E00342,6.4,1,2025-01-15
E00283,E00284,5.7,1,2025-01-15
