employee_id,skill_id,years_experience,proficiency_level,last_used_date,certified_flag,skill_priority
E01514,SK042,15.0,Advanced,2026-05-01,0,High
E01515,SK044,15.0,Advanced,2026-05-01,0,Medium
E01515,SK045,15.0,Advanced,2026-05-01,0,Medium
E01515,SK046,15.0,Advanced,2026-05-01,0,Medium
E01515,SK040,15.0,Advanced,2026-05-01,1,High
E01515,SK042,15.0,Advanced,2026-05-01,0,High
E01516,SK044,7.0,Advanced,2026-05-01,0,Medium
E01516,SK045,7.0,Advanced,2026-05-01,0,Medium
E01516,SK046,7.0,Advanced,2026-05-01,0,Medium
E01516,SK042,7.0,Advanced,2026-05-01,0,High
E01516,SK043,7.0,Advanced,2026-05-01,0,Medium
E01517,SK044,7.0,Advanced,2026-05-01,0,Medium
E01517,SK045,7.0,Advanced,2026-05-01,0,Medium
E01517,SK046,7.0,Advanced,2026-05-01,0,Medium
E01517,SK042,7.0,Advanced,2026-05-01,0,High
E01517,SK043,7.0,Advanced,2026-05-01,0,Medium
E01518,SK047,5.0,Intermediate,2026-05-01,0,Medium
E01518,SK048,5.0,Intermediate,2026-05-01,0,Medium
E01519,SK044,2.0,Beginner,2026-05-01,0,Medium
E01519,SK045,2.0,Beginner,2026-05-01,0,Medium
E01519,SK046,2.0,Beginner,2026-05-01,0,Medium
E01519,SK047,2.0,Beginner,2026-05-01,0,Medium
E01519,SK048,2.0,Beginner,2026-05-01,0,Medium
E01521,SK044,8.0,Advanced,2026-05-01,0,Medium
E01521,SK045,8.0,Advanced,2026-05-01,0,Medium
E01521,SK046,8.0,Advanced,2026-05-01,0,Medium
E01521,SK042,8.0,Advanced,2026-05-01,0,High
E01521,SK043,8.0,Advanced,2026-05-01,0,Medium
E01522,SK044,11.0,Advanced,2026-05-01,0,Medium
E01522,SK045,11.0,Advanced,2026-05-01,0,Medium
E01522,SK046,11.0,Advanced,2026-05-01,0,Medium
E01522,SK042,11.0,Advanced,2026-05-01,0,High
E01522,SK043,11.0,Advanced,2026-05-01,0,Medium
E01523,SK044,5.0,Intermediate,2026-05-01,0,Medium
E01523,SK045,5.0,Intermediate,2026-05-01,0,Medium
E01523,SK046,5.0,Intermediate,2026-05-01,0,Medium
E01523,SK040,5.0,Intermediate,2026-05-01,1,High
E01523,SK052,5.0,Intermediate,2026-05-01,0,Medium
E01527,SK044,11.0,Advanced,2026-05-01,0,Medium
E01527,SK045,11.0,Advanced,2026-05-01,0,Medium
E01527,SK046,11.0,Advanced,2026-05-01,0,Medium
E01527,SK042,11.0,Advanced,2026-05-01,0,High
E01527,SK043,11.0,Advanced,2026-05-01,0,Medium
E01529,SK044,15.0,Advanced,2026-05-01,0,Medium
E01529,SK045,15.0,Advanced,2026-05-01,0,Medium
E01529,SK046,15.0,Advanced,2026-05-01,0,Medium
E01529,SK040,15.0,Advanced,2026-05-01,1,High
E01529,SK042,15.0,Advanced,2026-05-01,0,High
E01530,SK040,3.0,Intermediate,2026-05-01,1,High
E01531,SK044,12.0,Advanced,2026-05-01,0,Medium
E01531,SK045,12.0,Advanced,2026-05-01,0,Medium
E01531,SK046,12.0,Advanced,2026-05-01,0,Medium
E01531,SK040,12.0,Advanced,2026-05-01,1,High
E01531,SK042,12.0,Advanced,2026-05-01,0,High
E01532,SK040,4.0,Intermediate,2026-05-01,1,High
E01533,SK044,11.0,Advanced,2026-05-01,0,Medium
E01533,SK045,11.0,Advanced,2026-05-01,0,Medium
E01533,SK046,11.0,Advanced,2026-05-01,0,Medium
E01533,SK040,11.0,Advanced,2026-05-01,1,High
E01533,SK042,11.0,Advanced,2026-05-01,0,High
E01534,SK040,4.0,Intermediate,2026-05-01,1,High
E01535,SK044,3.0,Intermediate,2026-05-01,0,Medium
E01535,SK045,3.0,Intermediate,2026-05-01,0,Medium
E01535,SK046,3.0,Intermediate,2026-05-01,0,Medium
E01535,SK052,3.0,Intermediate,2026-05-01,0,Medium
E01535,SK053,3.0,Intermediate,2026-05-01,0,Medium
E01536,SK044,8.0,Advanced,2026-05-01,0,Medium
E01536,SK045,8.0,Advanced,2026-05-01,0,Medium
E01536,SK046,8.0,Advanced,2026-05-01,0,Medium
E01536,SK042,8.0,Advanced,2026-05-01,0,High
E01536,SK043,8.0,Advanced,2026-05-01,0,Medium
E01537,SK044,11.0,Advanced,2026-05-01,0,Medium
E01537,SK045,11.0,Advanced,2026-05-01,0,Medium
E01537,SK046,11.0,Advanced,2026-05-01,0,Medium
E01537,SK042,11.0,Advanced,2026-05-01,0,High
E01537,SK043,11.0,Advanced,2026-05-01,0,Medium
E01538,SK040,3.0,Intermediate,2026-05-01,1,High
E01539,SK040,6.0,Advanced,2026-05-01,1,High
E01540,SK044,11.0,Advanced,2026-05-01,0,Medium
E01540,SK045,11.0,Advanced,2026-05-01,0,Medium
E01540,SK046,11.0,Advanced,2026-05-01,0,Medium
E01540,SK042,11.0,Advanced,2026-05-01,0,High
E01540,SK043,11.0,Advanced,2026-05-01,0,Medium
E01541,SK044,6.0,Advanced,2026-05-01,0,Medium
E01541,SK045,6.0,Advanced,2026-05-01,0,Medium
E01541,SK046,6.0,Advanced,2026-05-01,0,Medium
E01541,SK040,6.0,Advanced,2026-05-01,1,High
E01541,SK042,6.0,Advanced,2026-05-01,0,High
E01542,SK040,5.0,Intermediate,2026-05-01,1,High
E01543,SK044,6.0,Advanced,2026-05-01,0,Medium
E01543,SK045,6.0,Advanced,2026-05-01,0,Medium
E01543,SK046,6.0,Advanced,2026-05-01,0,Medium
E01543,SK042,6.0,Advanced,2026-05-01,0,High
E01543,SK043,6.0,Advanced,2026-05-01,0,Medium
E01544,SK044,14.0,Advanced,2026-05-01,0,Medium
E01544,SK045,14.0,Advanced,2026-05-01,0,Medium
E01544,SK046,14.0,Advanced,2026-05-01,0,Medium
E01544,SK042,14.0,Advanced,2026-05-01,0,High
E01544,SK043,14.0,Advanced,2026-05-01,0,Medium
E01545,SK040,6.0,Advanced,2026-05-01,1,High
E01546,SK044,3.0,Intermediate,2026-05-01,0,Medium
E01546,SK045,3.0,Intermediate,2026-05-01,0,Medium
E01546,SK046,3.0,Intermediate,2026-05-01,0,Medium
E01546,SK052,3.0,Intermediate,2026-05-01,0,Medium
E01546,SK053,3.0,Intermediate,2026-05-01,0,Medium
E01547,SK044,9.0,Advanced,2026-05-01,0,Medium
E01547,SK045,9.0,Advanced,2026-05-01,0,Medium
E01547,SK046,9.0,Advanced,2026-05-01,0,Medium
E01547,SK040,9.0,Advanced,2026-05-01,1,High
E01547,SK042,9.0,Advanced,2026-05-01,0,High
E01548,SK044,10.0,Advanced,2026-05-01,0,Medium
E01548,SK045,10.0,Advanced,2026-05-01,0,Medium
E01548,SK046,10.0,Advanced,2026-05-01,0,Medium
E01548,SK040,10.0,Advanced,2026-05-01,1,High
E01548,SK042,10.0,Advanced,2026-05-01,0,High
E01549,SK044,11.0,Advanced,2026-05-01,0,Medium
E01549,SK045,11.0,Advanced,2026-05-01,0,Medium
E01549,SK046,11.0,Advanced,2026-05-01,0,Medium
E01549,SK042,11.0,Advanced,2026-05-01,0,High
E01549,SK043,11.0,Advanced,2026-05-01,0,Medium
E01550,SK044,15.0,Advanced,2026-05-01,0,Medium
E01550,SK045,15.0,Advanced,2026-05-01,0,Medium
E01550,SK046,15.0,Advanced,2026-05-01,0,Medium
E01550,SK040,15.0,Advanced,2026-05-01,1,High
E01550,SK042,15.0,Advanced,2026-05-01,0,High
E01551,SK044,9.0,Advanced,2026-05-01,0,Medium
E01551,SK045,9.0,Advanced,2026-05-01,0,Medium
E01551,SK046,9.0,Advanced,2026-05-01,0,Medium
E01551,SK042,9.0,Advanced,2026-05-01,0,High
E01551,SK043,9.0,Advanced,2026-05-01,0,Medium
E01552,SK044,7.0,Advanced,2026-05-01,0,Medium
E01552,SK045,7.0,Advanced,2026-05-01,0,Medium
E01552,SK046,7.0,Advanced,2026-05-01,0,Medium
E01552,SK039,7.0,Advanced,2026-05-01,1,High
E01552,SK049,7.0,Advanced,2026-05-01,0,High
E01553,SK044,3.0,Intermediate,2026-05-01,0,Medium
E01553,SK045,3.0,Intermediate,2026-05-01,0,Medium
E01553,SK046,3.0,Intermediate,2026-05-01,0,Medium
E01553,SK039,3.0,Intermediate,2026-05-01,1,High
E01553,SK049,3.0,Intermediate,2026-05-01,0,High
E01554,SK044,6.0,Advanced,2026-05-01,0,Medium
E01554,SK045,6.0,Advanced,2026-05-01,0,Medium
E01554,SK046,6.0,Advanced,2026-05-01,0,Medium
E01554,SK042,6.0,Advanced,2026-05-01,0,High
E01554,SK043,6.0,Advanced,2026-05-01,0,Medium
E01556,SK040,0.5,Beginner,2026-05-01,0,High
E01557,SK040,1.0,Beginner,2026-05-01,0,High
E01558,SK044,10.0,Advanced,2026-05-01,0,Medium
E01558,SK045,10.0,Advanced,2026-05-01,0,Medium
E01558,SK046,10.0,Advanced,2026-05-01,0,Medium
E01558,SK042,10.0,Advanced,2026-05-01,0,High
E01558,SK043,10.0,Advanced,2026-05-01,0,Medium
E01559,SK044,3.0,Intermediate,2026-05-01,0,Medium
E01559,SK052,3.0,Intermediate,2026-05-01,0,Medium
E01560,SK044,8.0,Advanced,2026-05-01,0,Medium
E01560,SK045,8.0,Advanced,2026-05-01,0,Medium
E01560,SK046,8.0,Advanced,2026-05-01,0,Medium
E01560,SK042,8.0,Advanced,2026-05-01,0,High
E01560,SK043,8.0,Advanced,2026-05-01,0,Medium
E01562,SK044,10.0,Advanced,2026-05-01,0,Medium
E01562,SK045,10.0,Advanced,2026-05-01,0,Medium
E01562,SK046,10.0,Advanced,2026-05-01,0,Medium
E01562,SK040,10.0,Advanced,2026-05-01,1,High
E01562,SK042,10.0,Advanced,2026-05-01,0,High
E01563,SK044,10.0,Advanced,2026-05-01,0,Medium
E01563,SK045,10.0,Advanced,2026-05-01,0,Medium
E01563,SK046,10.0,Advanced,2026-05-01,0,Medium
E01563,SK042,10.0,Advanced,2026-05-01,0,High
E01563,SK043,10.0,Advanced,2026-05-01,0,Medium
E01565,SK044,1.0,Beginner,2026-05-01,0,Medium
E01565,SK045,1.0,Beginner,2026-05-01,0,Medium
E01565,SK046,1.0,Beginner,2026-05-01,0,Medium
E01565,SK039,1.0,Beginner,2026-05-01,0,High
E01565,SK049,1.0,Beginner,2026-05-01,0,High
E01566,SK040,0.5,Beginner,2026-05-01,0,High
E01568,SK044,8.0,Advanced,2026-05-01,0,Medium
E01568,SK045,8.0,Advanced,2026-05-01,0,Medium
E01568,SK046,8.0,Advanced,2026-05-01,0,Medium
E01568,SK040,8.0,Advanced,2026-05-01,1,High
E01568,SK042,8.0,Advanced,2026-05-01,0,High
E01569,SK040,6.0,Advanced,2026-05-01,1,High
E01571,SK044,4.0,Intermediate,2026-05-01,0,Medium
E01571,SK045,4.0,Intermediate,2026-05-01,0,Medium
E01571,SK046,4.0,Intermediate,2026-05-01,0,Medium
E01572,SK040,4.0,Intermediate,2026-05-01,1,High
E01573,SK044,4.0,Intermediate,2026-05-01,0,Medium
E01573,SK052,4.0,Intermediate,2026-05-01,0,Medium
E01575,SK044,4.0,Intermediate,2026-05-01,0,Medium
E01575,SK045,4.0,Intermediate,2026-05-01,0,Medium
E01575,SK046,4.0,Intermediate,2026-05-01,0,Medium
E01575,SK039,4.0,Intermediate,2026-05-01,1,High
E01575,SK049,4.0,Intermediate,2026-05-01,0,High
E01576,SK044,12.0,Advanced,2026-05-01,0,Medium
E01576,SK045,12.0,Advanced,2026-05-01,0,Medium
E01576,SK046,12.0,Advanced,2026-05-01,0,Medium
E01576,SK040,12.0,Advanced,2026-05-01,1,High
E01576,SK042,12.0,Advanced,2026-05-01,0,High
E01577,SK044,12.0,Advanced,2026-05-01,0,Medium
E01577,SK045,12.0,Advanced,2026-05-01,0,Medium
E01577,SK046,12.0,Advanced,2026-05-01,0,Medium
E01577,SK042,12.0,Advanced,2026-05-01,0,High
E01577,SK043,12.0,Advanced,2026-05-01,0,Medium
E01580,SK044,4.0,Intermediate,2026-05-01,0,Medium
E01580,SK052,4.0,Intermediate,2026-05-01,0,Medium
E01581,SK044,12.0,Advanced,2026-05-01,0,Medium
E01581,SK045,12.0,Advanced,2026-05-01,0,Medium
E01581,SK046,12.0,Advanced,2026-05-01,0,Medium
E01581,SK042,12.0,Advanced,2026-05-01,0,High
E01581,SK043,12.0,Advanced,2026-05-01,0,Medium
E01582,SK044,3.0,Intermediate,2026-05-01,0,Medium
E01582,SK045,3.0,Intermediate,2026-05-01,0,Medium
E01582,SK046,3.0,Intermediate,2026-05-01,0,Medium
E01582,SK040,3.0,Intermediate,2026-05-01,1,High
E01582,SK047,3.0,Intermediate,2026-05-01,0,Medium
E01583,SK044,10.0,Advanced,2026-05-01,0,Medium
E01583,SK045,10.0,Advanced,2026-05-01,0,Medium
E01583,SK046,10.0,Advanced,2026-05-01,0,Medium
E01583,SK042,10.0,Advanced,2026-05-01,0,High
E01583,SK043,10.0,Advanced,2026-05-01,0,Medium
E01584,SK044,8.0,Advanced,2026-05-01,0,Medium
E01584,SK045,8.0,Advanced,2026-05-01,0,Medium
E01584,SK046,8.0,Advanced,2026-05-01,0,Medium
E01584,SK042,8.0,Advanced,2026-05-01,0,High
E01584,SK043,8.0,Advanced,2026-05-01,0,Medium
E01585,SK040,3.0,Intermediate,2026-05-01,1,High
E01586,SK044,3.0,Intermediate,2026-05-01,0,Medium
E01586,SK045,3.0,Intermediate,2026-05-01,0,Medium
E01586,SK046,3.0,Intermediate,2026-05-01,0,Medium
E01586,SK039,3.0,Intermediate,2026-05-01,1,High
E01586,SK049,3.0,Intermediate,2026-05-01,0,High
E01587,SK040,1.0,Beginner,2026-05-01,0,High
E01588,SK044,10.0,Advanced,2026-05-01,0,Medium
E01588,SK045,10.0,Advanced,2026-05-01,0,Medium
E01588,SK046,10.0,Advanced,2026-05-01,0,Medium
E01588,SK042,10.0,Advanced,2026-05-01,0,High
E01588,SK043,10.0,Advanced,2026-05-01,0,Medium
E01589,SK044,6.0,Advanced,2026-05-01,0,Medium
E01589,SK052,6.0,Advanced,2026-05-01,0,Medium
E01590,SK044,9.0,Advanced,2026-05-01,0,Medium
E01590,SK045,9.0,Advanced,2026-05-01,0,Medium
E01590,SK046,9.0,Advanced,2026-05-01,0,Medium
E01590,SK042,9.0,Advanced,2026-05-01,0,High
E01590,SK043,9.0,Advanced,2026-05-01,0,Medium
E01591,SK044,10.0,Advanced,2026-05-01,0,Medium
E01591,SK045,10.0,Advanced,2026-05-01,0,Medium
E01591,SK046,10.0,Advanced,2026-05-01,0,Medium
E01591,SK039,10.0,Advanced,2026-05-01,1,High
E01591,SK049,10.0,Advanced,2026-05-01,0,High
E01592,SK044,13.0,Advanced,2026-05-01,0,Medium
E01592,SK045,13.0,Advanced,2026-05-01,0,Medium
E01592,SK046,13.0,Advanced,2026-05-01,0,Medium
E01592,SK040,13.0,Advanced,2026-05-01,1,High
E01592,SK042,13.0,Advanced,2026-05-01,0,High
E01594,SK040,5.0,Intermediate,2026-05-01,1,High
E01595,SK044,1.0,Beginner,2026-05-01,0,Medium
E01595,SK045,1.0,Beginner,2026-05-01,0,Medium
E01595,SK046,1.0,Beginner,2026-05-01,0,Medium
E01595,SK040,1.0,Beginner,2026-05-01,0,High
E01595,SK052,1.0,Beginner,2026-05-01,0,Medium
E01596,SK044,12.0,Advanced,2026-05-01,0,Medium
E01596,SK045,12.0,Advanced,2026-05-01,0,Medium
E01596,SK046,12.0,Advanced,2026-05-01,0,Medium
E01596,SK042,12.0,Advanced,2026-05-01,0,High
E01596,SK043,12.0,Advanced,2026-05-01,0,Medium
E01597,SK044,5.0,Intermediate,2026-05-01,0,Medium
E01597,SK052,5.0,Intermediate,2026-05-01,0,Medium
E01598,SK044,4.0,Intermediate,2026-05-01,0,Medium
E01598,SK045,4.0,Intermediate,2026-05-01,0,Medium
E01598,SK046,4.0,Intermediate,2026-05-01,0,Medium
E01598,SK040,4.0,Intermediate,2026-05-01,1,High
E01598,SK052,4.0,Intermediate,2026-05-01,0,Medium
E01601,SK044,11.0,Advanced,2026-05-01,0,Medium
E01601,SK045,11.0,Advanced,2026-05-01,0,Medium
E01601,SK046,11.0,Advanced,2026-05-01,0,Medium
E01601,SK042,11.0,Advanced,2026-05-01,0,High
E01601,SK043,11.0,Advanced,2026-05-01,0,Medium
E01602,SK044,8.0,Advanced,2026-05-01,0,Medium
E01602,SK045,8.0,Advanced,2026-05-01,0,Medium
E01602,SK046,8.0,Advanced,2026-05-01,0,Medium
E01602,SK042,8.0,Advanced,2026-05-01,0,High
E01602,SK043,8.0,Advanced,2026-05-01,0,Medium
E01604,SK040,7.0,Advanced,2026-05-01,1,High
E01605,SK044,8.0,Advanced,2026-05-01,0,Medium
E01605,SK045,8.0,Advanced,2026-05-01,0,Medium
E01605,SK046,8.0,Advanced,2026-05-01,0,Medium
E01605,SK040,8.0,Advanced,2026-05-01,1,High
E01605,SK042,8.0,Advanced,2026-05-01,0,High
E01606,SK044,15.0,Advanced,2026-05-01,0,Medium
E01606,SK045,15.0,Advanced,2026-05-01,0,Medium
E01606,SK046,15.0,Advanced,2026-05-01,0,Medium
E01606,SK040,15.0,Advanced,2026-05-01,1,High
E01606,SK042,15.0,Advanced,2026-05-01,0,High
E01608,SK044,1.0,Beginner,2026-05-01,0,Medium
E01608,SK052,1.0,Beginner,2026-05-01,0,Medium
E01609,SK044,13.0,Advanced,2026-05-01,0,Medium
E01609,SK045,13.0,Advanced,2026-05-01,0,Medium
E01609,SK046,13.0,Advanced,2026-05-01,0,Medium
E01609,SK042,13.0,Advanced,2026-05-01,0,High
E01609,SK043,13.0,Advanced,2026-05-01,0,Medium
E01610,SK044,11.0,Advanced,2026-05-01,0,Medium
E01610,SK045,11.0,Advanced,2026-05-01,0,Medium
E01610,SK046,11.0,Advanced,2026-05-01,0,Medium
E01610,SK040,11.0,Advanced,2026-05-01,1,High
E01610,SK042,11.0,Advanced,2026-05-01,0,High
E01611,SK040,1.0,Beginner,2026-05-01,0,High
E01612,SK047,7.0,Advanced,2026-05-01,0,Medium
E01612,SK048,7.0,Advanced,2026-05-01,0,Medium
E01613,SK044,7.0,Advanced,2026-05-01,0,Medium
E01613,SK045,7.0,Advanced,2026-05-01,0,Medium
E01613,SK046,7.0,Advanced,2026-05-01,0,Medium
E01613,SK040,7.0,Advanced,2026-05-01,1,High
E01613,SK042,7.0,Advanced,2026-05-01,0,High
E01614,SK044,0.5,Beginner,2026-05-01,0,Medium
E01614,SK045,0.5,Beginner,2026-05-01,0,Medium
E01614,SK046,0.5,Beginner,2026-05-01,0,Medium
E01614,SK039,0.5,Beginner,2026-05-01,0,High
E01614,SK049,0.5,Beginner,2026-05-01,0,High
E01615,SK040,5.0,Intermediate,2026-05-01,1,High
E01616,SK044,7.0,Advanced,2026-05-01,0,Medium
E01616,SK045,7.0,Advanced,2026-05-01,0,Medium
E01616,SK046,7.0,Advanced,2026-05-01,0,Medium
E01616,SK042,7.0,Advanced,2026-05-01,0,High
E01616,SK043,7.0,Advanced,2026-05-01,0,Medium
E01617,SK047,7.0,Advanced,2026-05-01,0,Medium
E01617,SK048,7.0,Advanced,2026-05-01,0,Medium
E01618,SK044,15.0,Advanced,2026-05-01,0,Medium
E01618,SK045,15.0,Advanced,2026-05-01,0,Medium
E01618,SK046,15.0,Advanced,2026-05-01,0,Medium
E01618,SK039,15.0,Advanced,2026-05-01,1,High
E01618,SK049,15.0,Advanced,2026-05-01,0,High
E01620,SK044,12.0,Advanced,2026-05-01,0,Medium
E01620,SK045,12.0,Advanced,2026-05-01,0,Medium
E01620,SK046,12.0,Advanced,2026-05-01,0,Medium
E01620,SK042,12.0,Advanced,2026-05-01,0,High
E01620,SK043,12.0,Advanced,2026-05-01,0,Medium
E01621,SK040,7.0,Advanced,2026-05-01,1,High
E01622,SK044,8.0,Advanced,2026-05-01,0,Medium
E01622,SK045,8.0,Advanced,2026-05-01,0,Medium
E01622,SK046,8.0,Advanced,2026-05-01,0,Medium
E01622,SK042,8.0,Advanced,2026-05-01,0,High
E01622,SK043,8.0,Advanced,2026-05-01,0,Medium
E01623,SK044,0.5,Beginner,2026-05-01,0,Medium
E01623,SK052,0.5,Beginner,2026-05-01,0,Medium
E01624,SK044,10.0,Advanced,2026-05-01,0,Medium
E01624,SK045,10.0,Advanced,2026-05-01,0,Medium
E01624,SK046,10.0,Advanced,2026-05-01,0,Medium
E01624,SK040,10.0,Advanced,2026-05-01,1,High
E01624,SK042,10.0,Advanced,2026-05-01,0,High
E01625,SK044,3.0,Intermediate,2026-05-01,0,Medium
E01625,SK052,3.0,Intermediate,2026-05-01,0,Medium
E01626,SK044,7.0,Advanced,2026-05-01,0,Medium
E01626,SK045,7.0,Advanced,2026-05-01,0,Medium
E01626,SK046,7.0,Advanced,2026-05-01,0,Medium
E01626,SK040,7.0,Advanced,2026-05-01,1,High
E01626,SK052,7.0,Advanced,2026-05-01,0,Medium
E01628,SK044,6.0,Advanced,2026-05-01,0,Medium
E01628,SK045,6.0,Advanced,2026-05-01,0,Medium
E01628,SK046,6.0,Advanced,2026-05-01,0,Medium
E01628,SK042,6.0,Advanced,2026-05-01,0,High
E01628,SK043,6.0,Advanced,2026-05-01,0,Medium
E01629,SK044,6.0,Advanced,2026-05-01,0,Medium
E01629,SK045,6.0,Advanced,2026-05-01,0,Medium
E01629,SK046,6.0,Advanced,2026-05-01,0,Medium
E01629,SK040,6.0,Advanced,2026-05-01,1,High
E01629,SK052,6.0,Advanced,2026-05-01,0,Medium
E01630,SK044,6.0,Advanced,2026-05-01,0,Medium
E01630,SK045,6.0,Advanced,2026-05-01,0,Medium
E01630,SK046,6.0,Advanced,2026-05-01,0,Medium
E01631,SK044,6.0,Advanced,2026-05-01,0,Medium
E01631,SK045,6.0,Advanced,2026-05-01,0,Medium
E01631,SK046,6.0,Advanced,2026-05-01,0,Medium
E01631,SK039,6.0,Advanced,2026-05-01,1,High
E01631,SK049,6.0,Advanced,2026-05-01,0,High
E01632,SK044,3.0,Intermediate,2026-05-01,0,Medium
E01632,SK052,3.0,Intermediate,2026-05-01,0,Medium
E01634,SK044,15.0,Advanced,2026-05-01,0,Medium
E01634,SK045,15.0,Advanced,2026-05-01,0,Medium
E01634,SK046,15.0,Advanced,2026-05-01,0,Medium
E01634,SK042,15.0,Advanced,2026-05-01,0,High
E01634,SK043,15.0,Advanced,2026-05-01,0,Medium
E01635,SK044,6.0,Advanced,2026-05-01,0,Medium
E01635,SK045,6.0,Advanced,2026-05-01,0,Medium
E01635,SK046,6.0,Advanced,2026-05-01,0,Medium
E01635,SK040,6.0,Advanced,2026-05-01,1,High
E01635,SK042,6.0,Advanced,2026-05-01,0,High
E01636,SK044,6.0,Advanced,2026-05-01,0,Medium
E01636,SK045,6.0,Advanced,2026-05-01,0,Medium
E01636,SK046,6.0,Advanced,2026-05-01,0,Medium
E01636,SK040,6.0,Advanced,2026-05-01,1,High
E01636,SK052,6.0,Advanced,2026-05-01,0,Medium
E01637,SK044,7.0,Advanced,2026-05-01,0,Medium
E01637,SK045,7.0,Advanced,2026-05-01,0,Medium
E01637,SK046,7.0,Advanced,2026-05-01,0,Medium
E01637,SK042,7.0,Advanced,2026-05-01,0,High
E01637,SK043,7.0,Advanced,2026-05-01,0,Medium
E01638,SK044,14.0,Advanced,2026-05-01,0,Medium
E01638,SK045,14.0,Advanced,2026-05-01,0,Medium
E01638,SK046,14.0,Advanced,2026-05-01,0,Medium
E01638,SK040,14.0,Advanced,2026-05-01,1,High
E01638,SK042,14.0,Advanced,2026-05-01,0,High
E01639,SK044,11.0,Advanced,2026-05-01,0,Medium
E01639,SK045,11.0,Advanced,2026-05-01,0,Medium
E01639,SK046,11.0,Advanced,2026-05-01,0,Medium
E01639,SK040,11.0,Advanced,2026-05-01,1,High
E01639,SK042,11.0,Advanced,2026-05-01,0,High
E01641,SK044,8.0,Advanced,2026-05-01,0,Medium
E01641,SK045,8.0,Advanced,2026-05-01,0,Medium
E01641,SK046,8.0,Advanced,2026-05-01,0,Medium
E01641,SK040,8.0,Advanced,2026-05-01,1,High
E01641,SK042,8.0,Advanced,2026-05-01,0,High
E01642,SK040,0.5,Beginner,2026-05-01,0,High
E01643,SK044,11.0,Advanced,2026-05-01,0,Medium
E01643,SK045,11.0,Advanced,2026-05-01,0,Medium
E01643,SK046,11.0,Advanced,2026-05-01,0,Medium
E01643,SK042,11.0,Advanced,2026-05-01,0,High
E01643,SK043,11.0,Advanced,2026-05-01,0,Medium
E01644,SK044,8.0,Advanced,2026-05-01,0,Medium
E01644,SK045,8.0,Advanced,2026-05-01,0,Medium
E01644,SK046,8.0,Advanced,2026-05-01,0,Medium
E01644,SK042,8.0,Advanced,2026-05-01,0,High
E01644,SK043,8.0,Advanced,2026-05-01,0,Medium
E01645,SK044,5.0,Intermediate,2026-05-01,0,Medium
E01645,SK045,5.0,Intermediate,2026-05-01,0,Medium
E01645,SK046,5.0,Intermediate,2026-05-01,0,Medium
E01645,SK052,5.0,Intermediate,2026-05-01,0,Medium
E01645,SK053,5.0,Intermediate,2026-05-01,0,Medium
E01646,SK044,8.0,Advanced,2026-05-01,0,Medium
E01646,SK045,8.0,Advanced,2026-05-01,0,Medium
E01646,SK046,8.0,Advanced,2026-05-01,0,Medium
E01646,SK040,8.0,Advanced,2026-05-01,1,High
E01646,SK042,8.0,Advanced,2026-05-01,0,High
E01647,SK044,12.0,Advanced,2026-05-01,0,Medium
E01647,SK045,12.0,Advanced,2026-05-01,0,Medium
E01647,SK046,12.0,Advanced,2026-05-01,0,Medium
E01647,SK042,12.0,Advanced,2026-05-01,0,High
E01647,SK043,12.0,Advanced,2026-05-01,0,Medium
E01648,SK044,6.0,Advanced,2026-05-01,0,Medium
E01648,SK045,6.0,Advanced,2026-05-01,0,Medium
E01648,SK046,6.0,Advanced,2026-05-01,0,Medium
E01649,SK044,4.0,Intermediate,2026-05-01,0,Medium
E01649,SK045,4.0,Intermediate,2026-05-01,0,Medium
E01649,SK046,4.0,Intermediate,2026-05-01,0,Medium
E01649,SK040,4.0,Intermediate,2026-05-01,1,High
E01649,SK052,4.0,Intermediate,2026-05-01,0,Medium
E01650,SK040,2.0,Beginner,2026-05-01,0,High
E01651,SK044,1.0,Beginner,2026-05-01,0,Medium
E01651,SK045,1.0,Beginner,2026-05-01,0,Medium
E01651,SK046,1.0,Beginner,2026-05-01,0,Medium
E01651,SK040,1.0,Beginner,2026-05-01,0,High
E01651,SK052,1.0,Beginner,2026-05-01,0,Medium
E01652,SK040,3.0,Intermediate,2026-05-01,1,High
E01653,SK040,5.0,Intermediate,2026-05-01,1,High
E01654,SK044,2.0,Beginner,2026-05-01,0,Medium
E01654,SK052,2.0,Beginner,2026-05-01,0,Medium
E01655,SK044,15.0,Advanced,2026-05-01,0,Medium
E01655,SK045,15.0,Advanced,2026-05-01,0,Medium
E01655,SK046,15.0,Advanced,2026-05-01,0,Medium
E01655,SK042,15.0,Advanced,2026-05-01,0,High
E01655,SK043,15.0,Advanced,2026-05-01,0,Medium
E01656,SK044,9.0,Advanced,2026-05-01,0,Medium
E01656,SK045,9.0,Advanced,2026-05-01,0,Medium
E01656,SK046,9.0,Advanced,2026-05-01,0,Medium
E01656,SK042,9.0,Advanced,2026-05-01,0,High
E01656,SK043,9.0,Advanced,2026-05-01,0,Medium
E01657,SK044,0.5,Beginner,2026-05-01,0,Medium
E01657,SK045,0.5,Beginner,2026-05-01,0,Medium
E01657,SK046,0.5,Beginner,2026-05-01,0,Medium
E01657,SK039,0.5,Beginner,2026-05-01,0,High
E01657,SK049,0.5,Beginner,2026-05-01,0,High
E01658,SK040,0.5,Beginner,2026-05-01,0,High
E01659,SK040,3.0,Intermediate,2026-05-01,1,High
